ml_classifier_name,mean_test_auc,mean_train_auc,percent_auc_diff,L1,L2,batch_size,dec,drate,epochs,hacti,iacti,idim,kinit,lrate,ls,ltype,momen,mstruct,oacti,opti,1,2,3,4,layer_number
'deep learning keras',0.69004,0.693392,0.004858,0.008,0.008,268,0.0005,0.4,660,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.684591,0.69077,0.009026,0.008,0.008,268,0.0005,0.4,680,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.689912,0.694099,0.006069,0.008,0.008,268,0.0005,0.4,700,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.685588,0.688034,0.003567,0.008,0.008,268,0.0005,0.4,720,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.689628,0.692824,0.004635,0.008,0.008,268,0.0005,0.4,740,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.689852,0.694423,0.006626,0.008,0.008,268,0.0005,0.4,760,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.684338,0.690847,0.009511,0.008,0.008,268,0.0005,0.4,780,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.695648,0.693721,0.00277,0.008,0.008,268,0.0005,0.4,800,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.687225,0.692862,0.008202,0.008,0.008,268,0.0005,0.4,820,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.688228,0.694776,0.009515,0.008,0.008,268,0.0005,0.4,840,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.69148,0.696922,0.00787,0.008,0.008,268,0.0005,0.4,860,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.682072,0.688461,0.009367,0.008,0.008,268,0.0005,0.4,880,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.689665,0.694109,0.006444,0.008,0.008,268,0.0005,0.4,900,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.691513,0.6966,0.007356,0.008,0.008,268,0.0005,0.4,920,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.693404,0.696069,0.003843,0.008,0.008,268,0.0005,0.4,940,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.693676,0.697615,0.005679,0.008,0.008,268,0.0005,0.4,960,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.690102,0.696624,0.009452,0.008,0.008,268,0.0005,0.4,980,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.690349,0.700945,0.015349,0.008,0.008,268,0.0005,0.4,1000,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.689001,0.691759,0.004003,0.008,0.008,268,0.0005,0.4,1040,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.6925,0.696897,0.00635,0.008,0.008,268,0.0005,0.4,1080,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.68498,0.690496,0.008053,0.008,0.008,268,0.0005,0.4,1120,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.687555,0.69461,0.01026,0.008,0.008,268,0.0005,0.4,1160,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.688989,0.696081,0.010294,0.008,0.008,268,0.0005,0.4,1200,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.692934,0.700517,0.010944,0.008,0.008,268,0.0005,0.4,1240,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.696763,0.696582,0.00026,0.008,0.008,268,0.0005,0.4,1280,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.699902,0.70269,0.003983,0.008,0.008,268,0.0005,0.4,1320,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.693679,0.701647,0.011488,0.008,0.008,268,0.0005,0.4,1360,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.693366,0.69861,0.007563,0.008,0.008,268,0.0005,0.4,1400,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.698101,0.702339,0.006071,0.008,0.008,268,0.0005,0.4,1440,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.698799,0.700868,0.002961,0.008,0.008,268,0.0005,0.4,1480,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.702847,0.704816,0.002803,0.008,0.008,268,0.0005,0.4,1520,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.694449,0.700612,0.008873,0.008,0.008,268,0.0005,0.4,1560,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.695737,0.701322,0.008027,0.008,0.008,268,0.0005,0.4,1600,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.696646,0.704581,0.011391,0.008,0.008,268,0.0005,0.4,1640,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.701769,0.704433,0.003797,0.008,0.008,268,0.0005,0.4,1680,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.691481,0.701386,0.014324,0.008,0.008,268,0.0005,0.4,1720,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.695804,0.704095,0.011915,0.008,0.008,268,0.0005,0.4,1760,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.698789,0.70302,0.006055,0.008,0.008,268,0.0005,0.4,1800,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.69512,0.704318,0.013233,0.008,0.008,268,0.0005,0.4,1840,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.693922,0.703102,0.013229,0.008,0.008,268,0.0005,0.4,1880,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.698221,0.704052,0.008351,0.008,0.008,268,0.0005,0.4,1920,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
'deep learning keras',0.702314,0.706281,0.005649,0.008,0.008,268,0.0005,0.4,1960,relu,relu,4,he_normal,0.001,binary_crossentropy,2,0.4,"(100, 300, 500, 1)",sigmoid,SGD,100.0,300.0,500.0,0.0,3.0
